id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1127,4.1450846906786277e-07,1.1945160617343516e-06,3.150648846731032e-06,0.00012650868393737177,1.4241163916607938e-06,1.877431593433863e-05,8.159196462159754e-06,0.00030793436141197077,2.080078905572379e-08,5.168633096358241e-07,4.7654606314752706e-06,4.050457218263716e-09,1.9474096291339798e-07,6.449046599464521e-06,2.204572171647252e-06,1.4428543016059533e-05,3.0949851757380453e-06,1.0408106185454088e-06,1.4692623128882936e-07,7.826169033820652e-06,3.1322970840547796e-07,2.8717815142426583e-05,1.4420605978935346e-05,7.047477637019756e-08,1.6914645737392888e-07,8.22020647218483e-06,0.00018854172756969405,0.0003163056650594562,9.48375091666964e-07,3.021264223839186e-07,1.5792360094781196e-08,0.9899234128352153,0.0004239880546953155,8.325753975847828e-06,6.733564450506148e-06,1.4514536041366853e-06,3.294124892008512e-05,4.6625427731979447e-07,7.895957826016192e-06,6.327495552538039e-07,3.5226733505688126e-07,1.711957330407386e-05,0.0016399084621613019,3.046835983001472e-06,0.0012097899499956882,0.0002574124368865244,0.0001514451155281751,1.1533967470417439e-07,1.751568898153586e-10,7.131943059999419e-05,1.6845182817538452e-06,4.6942689357085675e-05,2.2306663623829354e-05,1.791243931461529e-08,1.848916705001231e-07,6.423260607461824e-07,8.695343474381264e-07,0.00019454576525103947,0.0005967709689306599,1.3964584476372488e-06,9.978989313507802e-05,1.9500087883532615e-06,8.074830304273485e-05,4.407284906131995e-06,6.207903582999997e-06,2.9129711779953545e-05,0.00021629240812714241,6.444650719217124e-06,0.00032187876084555924,4.330057400328662e-07,6.749937976370998e-08,1.0407423044020039e-07,2.0612475468246902e-05,4.3443457778711975e-05,2.193091602277829e-06,0.00011310384203635177,3.6287752860899034e-07,0.000357548612965552,1.851983110660442e-05,1.5569838566645325e-05,4.014537367001058e-08,0.00017850832378743907,3.869005000814863e-07,0.0006882852931575699,1.2145690048957802e-05,7.548013036871048e-08,4.574182105741395e-06,7.184073188884022e-07,0.00026475596738689757,1.17855668615432e-06,1.969532061717559e-06,2.9679146867265663e-07,0.0018092792461618045,6.103806341057383e-08,4.05496935651701e-06,9.547376649728544e-07,1.2834920622752902e-06,3.4703942547519196e-06,1.1556519735522136e-06
1129,1.657276706575137e-10,1.5444577245464413e-09,9.663648893146555e-10,2.3060058638682985e-10,2.054357397054545e-08,1.2907975267915785e-06,1.5192377160330156e-05,3.022554924252981e-09,7.730164777879579e-08,1.7777856162791438e-06,2.954307978214316e-08,1.359473500524991e-06,1.712041714283995e-09,6.8488331940779e-05,5.548625838212974e-07,2.969009961702075e-07,3.6896045997723144e-09,1.1078564650029602e-08,1.3148414014211036e-07,3.494554658916166e-07,1.8070425745657624e-06,9.953605073085988e-12,3.2747076645520173e-06,8.518377403592341e-10,5.163019459535484e-08,2.9976191695449262e-09,2.896450309639279e-07,5.618542579479979e-11,4.1154987960091477e-08,3.928187719146637e-08,1.0544947025925726e-10,2.0096673430617136e-10,5.023259732779927e-09,7.749120412033321e-07,1.049364823192112e-12,1.720860020662503e-06,2.9223196898122817e-09,2.8204654430592685e-10,2.75759840534319e-10,1.877436450010238e-13,8.28567960789638e-12,4.384517525105338e-12,1.4251114955559777e-10,3.853529285818306e-09,1.4255738742637182e-10,2.140216710560457e-10,2.3766312506770446e-07,9.645280106846665e-10,4.1785812554774433e-10,1.090134608013853e-08,5.2931568833270425e-11,4.334271089403455e-08,1.9916545209058435e-09,2.466255567047616e-07,1.0580204485904545e-07,8.541546895395864e-07,1.082559393199363e-08,4.530872527566862e-12,1.2783645849908785e-12,1.145198620727344e-08,1.1317252688227831e-08,3.5774218676353017e-09,2.2524691125297738e-08,6.487073286881723e-07,5.956810227249145e-09,3.2159956667346826e-07,4.6534146458703035e-09,2.9194662451510354e-11,3.221120308382257e-10,3.285301599573072e-07,4.408696398489768e-06,7.260931612705696e-06,6.960135821333914e-10,1.440246323748008e-10,1.164917749349812e-07,3.1056159721142334e-09,2.4615674755162858e-11,4.289718845275861e-07,5.600932563061309e-06,2.626133946754986e-06,0.9998732274665498,5.807929384204229e-11,5.190756224942663e-09,1.9345600672067373e-09,7.370880242304466e-09,2.1816856654715673e-12,8.319215425555678e-09,2.0806863652364632e-11,2.1203453183009638e-08,2.565650978806077e-11,1.1810693230516376e-10,6.6129449792657295e-09,2.5519087396917763e-07,5.537198853192726e-06,1.465597612339744e-11,1.5121517986621408e-09,3.516254590123297e-11,5.089588742804449e-10,2.0764491928776874e-09
1133,1.2736281537569846e-07,3.0468832875576887e-05,9.341603734882979e-09,4.921737692315234e-11,0.9995752444406419,5.422414209573492e-05,3.289637217745839e-08,5.581794229380009e-07,2.429204290601211e-05,2.5716462760954084e-05,1.8186526760088833e-07,1.9963928191885984e-05,2.5857743453175725e-10,1.0184932625737345e-09,4.05032908508315e-08,3.774242987843359e-07,1.541214281919564e-05,3.982714427019257e-11,2.0218559113228215e-07,5.441654521467454e-10,4.1523349947441493e-07,1.3605898524331116e-08,1.2689895785571886e-11,5.064117872027509e-07,1.9039713297682084e-11,4.3025734381356195e-08,2.3078966893943452e-08,1.5559786525349905e-12,1.8086820426966766e-09,4.735525375540906e-08,3.9826562597258497e-11,2.632207861761535e-08,8.168522933455706e-09,1.5466027313185759e-07,3.886382001867826e-14,0.0002102486659040009,3.279854747796204e-11,1.7606642520354112e-10,1.5815795512826e-10,4.968680342753728e-09,8.760851256897028e-10,2.548104129791608e-13,2.225007568875984e-10,6.790784524826979e-11,8.160477575854122e-08,7.746857893493976e-14,1.231430974774666e-10,2.5407959958752444e-12,3.246689487143173e-10,1.9406364462250875e-06,7.631904456111072e-14,2.971492450852312e-11,4.368962995731389e-11,1.5760210614674108e-10,5.69680162855511e-06,2.6719127369558905e-09,1.7172041606026643e-07,5.5135955204502515e-12,1.0887453901423277e-13,4.659711888407511e-10,1.0813388450660856e-09,1.1701690619937005e-09,2.990690450646563e-08,8.334800475118456e-09,5.175736340862902e-07,1.3143175928606558e-08,1.8118181447663156e-09,6.731262389591365e-13,2.4320935013642515e-09,2.3258481436413665e-08,3.2822521625002006e-08,7.810028527879179e-09,2.5830526356065276e-09,2.3289514321716262e-05,6.089044256079846e-06,9.196822158238466e-09,1.95871654691023e-10,8.321076412374177e-09,1.7289179572929413e-07,2.2680887301709857e-08,2.4888054036004797e-07,4.209647827636581e-14,2.793443831535516e-14,5.635242797835329e-10,3.121579068321065e-08,2.40378361383645e-09,7.810641537302518e-12,6.077781226378465e-13,3.537906901494802e-08,2.3948337959788604e-07,1.8505491243307947e-09,1.5324980036562219e-09,2.9239154941309273e-06,1.6877981764318355e-08,2.02138540839103e-12,1.1837197598727514e-09,8.045619827268133e-13,1.3108658018290096e-10,1.9635821193225716e-08
1137,3.340244664885123e-07,0.0002460923584955859,8.186093394278494e-09,1.0616623045341966e-07,2.9805315025543585e-07,1.4157104792111376e-07,7.207122215923625e-08,2.309189687246866e-06,3.4693531078270126e-07,2.8488305201243456e-06,5.778468821976904e-07,1.3502561625516213e-06,1.6710160812628666e-05,8.151524264542349e-06,0.00016450942526308635,5.173396874827878e-07,1.1971666582233127e-06,7.7822205701053e-09,1.8371083109455066e-08,1.339268858995475e-05,5.712426546961881e-07,5.9596245666056624e-08,9.645239905858836e-07,2.1008139236502094e-10,9.052125711393873e-09,2.8342614270921986e-08,0.9990312227720266,4.4483086690040535e-08,5.2563478943850195e-09,1.5184312705917387e-09,4.8589861652808e-12,2.1399630006848575e-07,1.5477195889770025e-07,2.4943543789251727e-06,8.316519137697893e-09,1.8155641442913474e-07,1.0021783128656687e-06,2.2575447202283367e-10,1.5765457910274401e-06,1.0439276689118815e-10,2.400404160344048e-09,0.0002496563929544886,1.1527383971791505e-07,4.624504951371663e-08,9.419709894482872e-08,7.090227039038643e-08,1.325469591149086e-06,1.2066076467699187e-06,8.564911060362352e-05,2.464825276977679e-06,3.7792067634338774e-07,1.983552849082853e-06,3.95779296997335e-08,2.3023393645788688e-05,2.4661257848522116e-06,3.4949933870683033e-06,4.668529867621965e-06,3.777462265173228e-09,2.7852179348383885e-08,1.7099136442246394e-08,5.8514605652797124e-08,3.298004957515207e-08,8.188166826776425e-08,4.843381035807911e-06,1.3324567708985788e-07,1.41216003433183e-07,5.806635504556591e-08,2.4701223471055714e-09,3.746856599669716e-09,5.022644796765643e-08,2.179279747663633e-09,1.2380398497548396e-08,8.424491268421214e-08,6.129827499766003e-08,1.2958590012556045e-06,1.3846892552701472e-05,8.860835369279852e-10,5.188254687514631e-07,9.128106799064692e-06,3.86018569135961e-05,1.932372784486449e-07,5.6008947261141755e-11,3.777127677552901e-08,3.3247397539374475e-05,3.1244352498622875e-06,1.9937924208221813e-06,6.7940437374196386e-09,9.158884258983208e-08,3.1376749839097193e-06,1.0928573153861124e-07,2.3456088535758755e-08,2.58828046525471e-06,3.9500071575790157e-08,1.4532929494834675e-08,1.6544175938135702e-06,8.227945396209056e-06,1.3765100856867918e-09,1.0365107182650712e-06,1.2504405551561615e-06
1138,4.761963371601715e-08,3.4582600106432006e-10,1.2551943158328942e-06,9.21463609904316e-08,1.1164643224759908e-08,9.873274752776361e-10,1.41774079836379e-09,1.19999960301945e-09,2.2242840787149485e-09,5.782010903291389e-10,1.4917634269160576e-06,2.0208981711591048e-10,2.8215502542926585e-07,1.098803678905388e-09,2.258788983402638e-10,7.47903594784623e-10,1.3404445012554475e-11,1.5001327961909134e-09,2.2372363942745767e-10,1.7269467511470974e-06,4.7877499701599575e-09,2.741310888985278e-08,4.029103967938045e-11,2.517354522318641e-09,1.1282166767957754e-09,2.3378158159482258e-11,9.182384500728192e-10,1.808011710972111e-11,3.635990813001086e-11,2.111496929745834e-10,1.669141610254688e-09,2.3726974137528472e-07,4.5241662325922714e-08,2.6205374912561146e-10,2.113113646965532e-10,7.447868478968945e-11,9.070641234310393e-10,3.1335861921404724e-11,2.458083784859357e-08,3.909291517968662e-10,4.851002007242947e-12,8.389213165548959e-10,4.8957572080805166e-11,8.064648649330994e-11,1.8624558946907197e-09,1.887991002283178e-09,8.829547130456888e-08,1.9230158462163216e-12,4.4396770774405725e-10,9.07006731323718e-09,6.287918355388292e-10,3.4504859457008777e-12,8.745186445855326e-10,1.9337618246428455e-08,5.179605875560522e-06,2.1775126961219463e-06,3.2954537712712325e-09,5.5770416844988344e-11,5.931062884949415e-09,1.1996691380727265e-10,2.5974543052334974e-09,4.122429402967338e-08,3.2262244371608455e-08,7.135560211767115e-10,1.0523214278301365e-07,7.05073152525426e-06,2.340295594986904e-12,6.934550135517093e-09,0.9999617527217504,3.0792134717776845e-10,2.7335541169203124e-09,8.715193109540872e-11,1.7960374996513733e-11,3.9849702971831695e-10,1.1003844217680538e-10,4.1096812173381073e-08,2.4456722828135573e-07,1.5937467912410224e-11,1.974204972200363e-11,8.9898442514421e-08,2.2458300398410644e-11,9.701169851986703e-09,4.032085610871625e-11,2.402235706810823e-10,9.820312819849796e-10,8.517352975243423e-06,5.899970290802277e-08,2.288507884196972e-09,9.648643201700275e-12,3.1107538814399563e-10,1.7650954467614725e-08,6.870195198227233e-10,2.6848084376831904e-09,3.194951137644945e-10,1.7384659601714275e-06,1.0226675095124984e-10,1.414823247558362e-07,1.803723673617684e-09,7.3797937752871095e-06
1139,8.816255037453504e-09,1.4423088158050944e-08,4.87544692493045e-07,1.105649054321571e-05,1.4618253024877516e-07,4.863238877233893e-07,3.1737085482631993e-06,5.997351712415885e-10,1.242801876272154e-09,6.541687534441981e-08,8.223667030947796e-09,6.91979645203602e-07,6.527580620101682e-08,3.861411643851295e-09,2.7502200472107396e-07,1.6061037424734512e-06,3.349266165130295e-08,2.1950395784505757e-08,9.277949879623063e-07,4.1208566419482165e-06,2.1453580960262782e-07,4.181328692015411e-06,6.7703116622916635e-06,8.279913966587495e-06,3.642298450959228e-05,3.445245294346414e-05,1.8980363327819352e-06,1.087910443512353e-05,3.627057473099468e-05,1.602258973629273e-06,2.1905731137977162e-05,6.87379034218136e-07,2.53948607466681e-08,3.313071268472382e-08,2.9512750670948245e-07,2.6663406859785302e-08,0.00021774752133300453,1.2081258414589982e-07,0.00012850903460198145,6.96248856401726e-06,1.1378076218484901e-05,5.039255014763532e-10,4.082735322730409e-07,0.00244531862062995,1.9077282577040106e-09,1.4391343509999073e-08,2.7099587143144983e-08,6.214569768628806e-07,6.738392774908186e-09,2.576502538445407e-07,3.235399521590067e-06,3.3168094798101335e-07,1.597119101455137e-05,3.3498883106079965e-08,3.390883436022892e-06,1.0032765243632661e-08,7.1315079700830065e-09,2.0129011202383205e-05,1.5353418257846138e-07,7.685904171567491e-08,1.5341935537907083e-06,2.127387181525635e-06,7.918436469812522e-06,1.994232466328796e-06,2.3157688321416503e-10,6.815162389706899e-08,9.96576529256674e-07,5.346549787858653e-05,6.646847189988515e-08,5.894372463759971e-06,5.827722618252759e-07,4.4539595282791487e-07,5.213538933740437e-07,2.9426866140507643e-05,2.4551312264515925e-10,3.145255026202264e-07,8.019863936743086e-06,5.018278759225658e-05,1.0902316819273847e-08,0.00021361510326065603,2.7179701277474894e-09,2.1596300520617644e-08,4.608465863223309e-08,1.7902216841376173e-09,1.8508375588762394e-08,7.279596869714494e-07,1.7989462830121062e-07,1.2620255171683428e-06,3.098799300841585e-07,7.993279559323914e-07,4.991702953386829e-07,6.665470935247672e-09,1.932430040018031e-07,4.5853802296970155e-09,7.669011450726296e-09,1.5754669350703869e-07,0.9965762744971576,2.1504017274953703e-07,2.3239617017614928e-07
1140,2.37195160883217e-05,3.490193939059646e-07,3.255424945281012e-08,3.772591556915628e-06,2.0067304966816687e-06,9.679315683823628e-08,4.203065063994519e-06,6.158704974647848e-06,6.983428429757298e-07,2.2709665561414926e-05,6.590371001082269e-06,1.5642328316835742e-06,5.166894303924493e-08,1.295992218495674e-07,3.0650711348740675e-08,3.687669456149788e-08,3.52975313134749e-07,2.6082609651219554e-08,1.0257945620310622e-05,3.2380745335647463e-09,0.9997184923341648,1.6618999953481162e-09,6.303241389899759e-07,4.043506357759156e-05,1.8169787125323818e-07,9.331563489699461e-09,1.7740606779519063e-06,9.184718672173107e-10,6.908526013244829e-06,8.61549442282016e-08,9.414427676470485e-10,1.0839110195925695e-07,2.794966024818876e-09,1.9405459019126263e-07,1.9537834395571587e-11,4.8839684045600805e-06,4.195364795398146e-10,2.174241521461991e-09,1.98688236268976e-07,2.6467108368857308e-08,6.878718912734062e-11,1.950675515689654e-09,1.1286956070684729e-09,2.8732154776157017e-08,1.3591923803286036e-07,2.9452535892283794e-10,8.901683168297958e-07,1.0071148735944034e-10,1.99728538909038e-06,1.3533935799006983e-06,3.3729143691207344e-10,5.680493996511165e-06,8.707501943420265e-09,1.972949915050726e-07,4.75777217688459e-06,9.161763859189279e-07,5.5045108562933554e-09,1.2909416826079302e-11,4.161470672791722e-10,6.654400559905083e-08,4.523906884900651e-06,4.983374637006967e-08,1.0080507635207208e-07,8.85566253198939e-10,7.122253826316432e-07,5.6191031422717535e-06,1.6185063416173574e-09,4.503786120806308e-13,1.0740720957072557e-09,3.3887380439266925e-09,4.0202388529141564e-08,4.965854237471492e-09,2.8106540684616786e-10,5.042791767467693e-10,5.753151011173235e-05,1.6554202801404644e-07,2.695705596630679e-09,2.8217475763422434e-09,1.3264226125648345e-07,1.4864533123143927e-05,8.435140880045165e-06,4.239588388251342e-09,3.7230492689260034e-12,6.336676538013761e-10,4.783164245620113e-06,4.426841721113425e-08,1.345910158473466e-09,4.8535577298146305e-11,1.1678983280148745e-08,7.977930006993533e-08,2.139473896170775e-07,4.135370254001393e-06,1.7476810970777813e-06,2.3818873066152775e-05,1.943245891705627e-08,2.1734694932999807e-09,5.037731025405453e-10,9.177221762704242e-09,1.630790019775211e-07
1141,1.633331047586275e-08,1.3849233063250255e-06,0.00011227620100824117,0.0003228627195854666,2.1967463974513478e-07,7.023599811326095e-06,7.290521999628613e-05,6.506228949474533e-10,9.055791388171495e-08,3.1192855057339303e-08,1.1140859350489687e-09,4.5238967323941545e-09,1.3859196146326242e-08,1.4113789496445305e-10,2.1659921881122077e-08,6.816896185468312e-05,1.7025455519480345e-07,6.280661982350825e-07,2.701202571647027e-09,0.00015138740105054407,5.091548737657014e-07,6.830733468319733e-06,2.513814877404431e-07,4.885373835976855e-06,1.287098104085296e-06,4.570586799394753e-05,9.584448533975227e-07,0.00015513300178470992,1.8458640350740938e-06,8.948024565892548e-06,3.37885857801552e-05,2.5389772579702138e-05,1.049666195111007e-05,5.151307390053612e-07,0.0011128214034304767,4.5313206220570134e-10,0.010563796731271823,0.004168903435589658,0.0006214313244570121,0.09880571103999043,0.8770354668922972,1.7108944074034495e-07,9.741540231210209e-06,0.00013691555586026828,5.420464125552869e-09,6.840746725315285e-05,1.4754127367527222e-10,0.00018606852460617136,3.179943857200515e-11,2.026164008104065e-09,0.00010473191206515953,2.8143295348385075e-07,1.0356931590638432e-07,1.3721739744103086e-11,3.1571075406801515e-07,1.1003270713803625e-07,1.9134016830584794e-10,0.002674924964454651,2.801726742159481e-05,9.547350833801162e-06,1.709970706063685e-06,6.738491099124749e-07,8.028358617774088e-07,2.3880278183682075e-06,2.0382776812897667e-11,1.1799645573565786e-07,2.164300600342323e-08,0.00013783632401424898,2.8657680670555176e-06,4.7007557829298164e-07,2.1575810928076216e-08,2.2273782635306704e-08,2.9359647400650814e-05,1.2893684429906264e-06,1.779255463276892e-11,3.4861769850430667e-10,4.417393668613659e-05,2.380998438110352e-05,1.5126238242264002e-08,1.3800924733959223e-05,3.469624179943793e-11,3.863865085361988e-07,9.783834312843634e-05,4.838502056843315e-09,4.6802798796881475e-05,2.0984339362275224e-05,1.2456023329973996e-08,0.0018268675914395848,7.817879198770605e-09,7.846891451934978e-06,2.3817488531570734e-06,6.41913622488063e-10,4.1435179053437313e-10,6.669816514551698e-12,1.779285717133886e-06,2.380569267697655e-07,0.0011740596535344185,1.2960907412595953e-07,4.898898459617033e-08
1143,1.1647177330863427e-10,2.7592413045557536e-09,9.085692724472048e-07,5.882955565214152e-07,1.9875412915494433e-10,1.9836727836180305e-09,3.7962514517630064e-08,4.558372233712519e-12,5.6275227768611045e-12,1.2422784835198974e-10,3.800764175945427e-10,1.0833549349025455e-11,9.661982032252965e-12,2.7064908247632492e-12,7.861056465163411e-11,3.3452445465421616e-10,5.688982383117933e-11,5.852867931280166e-09,1.1698889338047144e-11,1.381723744686234e-07,2.23793701963743e-10,6.326129669764919e-07,5.840696672785045e-08,8.5139684230012e-09,3.8481855921719135e-08,1.3987827054003198e-09,1.0714446923780769e-10,1.544654325210778e-05,2.1107511972669684e-08,1.1683339065531111e-07,9.23493539331334e-05,1.9040257791548077e-08,5.495669638819884e-09,3.019150551553337e-10,0.999861855363276,7.333188692440792e-12,3.5287437494789293e-06,1.868206224024503e-06,1.2396123532645194e-08,8.37471058414672e-07,1.446360178804901e-07,2.1645790575568666e-10,2.748306100662491e-06,1.5161905356133707e-09,1.1063875212765038e-10,3.143929102266512e-09,1.2172922592676655e-11,6.842236013369928e-08,4.4011484964689213e-13,4.15857786600522e-11,1.8970413111650924e-07,1.97976814084252e-08,7.305243988443021e-11,2.3011731745890514e-12,4.4670764790177834e-10,1.6683968192817453e-07,2.5477583996292577e-11,7.181712720045491e-07,8.946096665881537e-09,1.9186780591690634e-09,7.191260757671487e-10,6.505723266014451e-06,2.8119234395035444e-09,2.304740152429601e-09,1.1296352663107913e-11,9.126156981144969e-11,3.438900667943393e-08,5.759285061178802e-06,5.676905042720459e-07,1.001558351516366e-07,6.74717730186524e-11,1.5385807163970828e-11,1.7280493611789465e-07,5.373989063999787e-08,1.8502376310643736e-14,1.5472574448744525e-11,3.670533507421678e-08,8.422184415832416e-11,2.4764471454955246e-11,7.256331974662827e-08,1.343327640248739e-13,3.119021044099747e-07,1.830859257866743e-08,3.4358864615102473e-10,1.0461478702230703e-08,1.1517477009074055e-08,3.1312987729442355e-10,1.5483399981828025e-07,1.0746533629094103e-10,8.923562286399429e-09,5.162884954358234e-07,3.8963219627930344e-12,5.242114628913038e-12,7.719096061583942e-13,4.4949458444640597e-08,9.198909685840364e-11,3.0521597817039626e-06,5.408088083726914e-10,2.1748961367515118e-09
1146,4.435879319159435e-07,6.340261002179055e-07,7.606629415528151e-05,4.3755452735625916e-05,1.2738017041873317e-06,1.9504036964555364e-05,1.124025300902769e-05,6.500784202859086e-10,1.116861681193865e-08,8.000586971055858e-07,5.001725240536715e-09,2.746251636755427e-09,2.57776084073096e-09,3.1238439080030756e-10,1.0961883165803869e-08,5.468450851887989e-06,6.54608791890821e-07,5.9070254583387134e-08,2.1085859595524492e-08,3.1678138007479018e-06,7.345073958459609e-06,4.598534045887152e-05,1.3101303306282313e-07,0.00016035927280682994,2.252899364216906e-06,0.00025005624867133723,3.349726474534878e-07,5.535859862392463e-05,2.1930032662295224e-07,3.851681175771028e-06,6.369296554147185e-07,7.372013229315509e-05,3.0542282829186747e-07,4.930581767033012e-07,2.705436786131317e-05,8.375880926222691e-09,7.447948282977049e-05,9.76754872144756e-05,0.0018986331766821518,0.9950244527697634,0.0017214834051260618,5.5506530376417535e-08,4.178159666990045e-07,9.063738888648501e-06,2.8119787509371172e-08,5.696241546631881e-07,5.884698733654961e-09,1.0885003794607445e-06,5.601920927752137e-11,7.288518148443172e-09,1.2722600290628706e-05,1.2119284484470077e-06,3.3747355798184393e-08,1.2215096791547876e-11,1.200161102088984e-05,5.7223333050088035e-08,5.021891247923111e-09,7.79386824099025e-05,2.6145364202512006e-07,1.6583228805775772e-05,2.0883982943757774e-06,1.463918215319008e-06,2.0580274706530433e-06,7.963391049171576e-08,3.1955657999874687e-10,9.220295442657843e-07,4.558012408173896e-08,5.757759064615018e-07,5.47711395602211e-06,2.3368620471245885e-06,4.732710254917516e-08,3.5147554442787136e-08,3.785789695804688e-05,1.616083938168736e-07,2.936422926569657e-09,6.648560995728256e-09,4.501459013319715e-05,2.3066337374528123e-06,1.8719041893821647e-07,2.0258791175214317e-06,1.0808396026608844e-10,1.8505102753514374e-08,5.645415852796925e-07,9.460333529070631e-09,3.432667677029158e-05,8.045850806026852e-07,1.539616749994689e-08,3.67632392341593e-05,8.010158168361291e-08,1.1707129640949646e-06,2.8315864149331913e-07,9.577183714964078e-10,1.0578867131316216e-09,2.0071044664280726e-11,4.039074213719403e-08,1.1736284343339636e-08,8.223979921702982e-05,8.377057975187505e-07,1.2731602065676756e-07
1149,3.7126863855392257e-09,6.327484548889594e-09,2.2568287647823243e-11,5.514938927930855e-08,6.817477245253685e-08,6.85958279239439e-06,4.6911192789140776e-12,4.328602318641209e-10,1.3794649824347734e-10,5.2082616951591476e-08,9.476068345775546e-06,2.964484884941386e-11,1.9002484021921215e-08,4.087053802527435e-08,4.865736785530571e-07,3.557991717120397e-08,0.00012292326563183398,1.2772691357260237e-12,6.213877050159182e-07,2.0335451344733507e-08,2.982393627447121e-08,8.696884946916595e-06,5.527139155231328e-07,1.1452767350643929e-10,3.9626115514573945e-09,9.143387921186775e-09,2.179915475145866e-05,1.2170970256923737e-08,2.4753230746899933e-07,2.1276026127105493e-08,2.90300334873393e-13,3.322870629171832e-07,6.94609178163455e-08,8.972951345335225e-07,3.178703028082111e-11,2.9496966734232984e-06,6.861815644194315e-11,1.7408099310796213e-13,3.5933456043241806e-09,5.311042522148649e-12,1.0010682906530636e-11,2.551367688142892e-08,3.865533999626285e-09,2.2986777904158133e-10,2.532246390375284e-08,3.1998243298204007e-12,0.004977769800190695,7.318775868722136e-16,3.146703809651586e-11,2.068040125817859e-05,9.512554353063719e-10,0.002964331852066623,1.6231695795359635e-11,4.202539331438075e-06,3.1897083664023968e-06,0.000457756193519349,0.9860023895749316,7.583085728470831e-14,8.451672221711437e-16,3.067767428467218e-10,2.4329925512543564e-09,5.948125046472055e-09,5.267851077505126e-07,1.0110598421728904e-08,0.0016273686860319954,2.28696351339174e-07,6.815327521943282e-07,2.0674097931923048e-14,4.4848697489900014e-08,1.2669650382588718e-07,8.590967309885482e-08,6.914610746151506e-09,4.542889648981507e-06,3.347701748043138e-13,0.0018656973704578917,4.7313417249953575e-05,2.920921717510915e-11,0.00015884918388738963,0.0004395936125564682,4.415711705449718e-09,3.0064931435246168e-06,3.1722955901389295e-14,1.1868441102432511e-12,0.00012434493153480285,6.695348329891071e-08,1.0919865623538654e-12,8.49677043150951e-09,9.497730767254182e-11,0.001082946554089964,1.7208082644208964e-12,1.0058913476995556e-10,2.558229200156434e-08,9.543303096550573e-10,5.24966533092903e-08,1.699187255693501e-11,6.446546158482813e-12,8.151399745955556e-12,3.760431356324277e-05,1.832330263012355e-07
